         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_common.py:339(AccessDenied)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:2618(Roundtooth)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1742(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2019(PathMetadata)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_continuous_distns.py:5788(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_ivp/rk.py:563(Dop853DenseOutput)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:595(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/ticker.py:357(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1285(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3163(RequirementParseError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_testutils.py:21(PytestTester)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3690(_PositionToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/cyaml.py:51(CBaseDumper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/reader.py:24(ReaderError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_ode.py:760(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_distn_infrastructure.py:518(rv_discrete_frozen)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:776(StixSansFonts)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5242(postParse)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/decorator.py:254(ContextManager)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/container.py:110(StemContainer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/legend_handler.py:776(HandlerPolyCollection)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/hatch.py:132(SmallCircles)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/cm.py:84(__iter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:653(_NoThreads)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/ops.py:612(FuncNode)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/formats/format.py:1836(Datetime64TZFormatter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/tseries/frequencies.py:430(_TimedeltaFrequencyInferer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:1156(_tzicalvtzcomp)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/lazy.py:144(LazySet)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torchvision/extension.py:39(_has_ops)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/models/experimental.py:60(Ensemble)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/geo.py:18(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1765(_FifoCache)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:2403(RArrow)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_pep440.py:426(_parse_local_version)
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:371(UnknownExtra)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_shgo.py:1532(LMap)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:101(ParseError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/polar.py:239(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/ops.py:518(Div)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_differentiable_functions.py:601(IdentityVectorFunction)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_common.py:324(ZombieProcess)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_common.py:350(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_quadpack_py.py:16(IntegrationWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2816(Empty)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/packaging/_typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:223(deprecate_privatize_attribute)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:4(Event)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/__init__.py:11(DeprecatedTzFormatWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:332(__repr__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1177(ExtractionError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:1761(FuncNorm)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/dates.py:1582(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/dates.py:1687(SecondLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3989(_ErrorStop)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:714(_DunderChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:833(DatagramRequestHandler)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expressions.py:42(set_use_numexpr)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_basinhopping.py:247(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_warnings_errors.py:4(DegenerateDataWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_warnings_errors.py:33(FitError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:1327(Hrule)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_tools.py:598(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/cyaml.py:68(CSafeDumper)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/models/common.py:178(C3TR)
        1    0.000    0.000    0.000    0.000 <decorator-gen-2>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/parser/_parser.py:661(_result)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/container.py:78(ErrorbarContainer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_tools.py:637(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/hatch.py:14(HorizontalHatch)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:37(Op)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/accessors.py:545(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pytz/exceptions.py:11(Error)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:862(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:893(_GrouperMethodForwarder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/http/client.py:730(info)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/testing/_private/utils.py:43(KnownFailureException)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/case.py:26(SkipTest)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:871(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6792(Katakana)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:181(NoSectionError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/unittest/case.py:365(_OrderedChainMap)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/ticker.py:264(NullFormatter)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/parser/_parser.py:1378(_attr)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/_core/typing.py:34(Default)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_basinhopping.py:278(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_shgo_lib/triangulation.py:521(Simplex)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_trustregion_ncg.py:42(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:1394(VCentered)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:2746(NonGuiException)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:316(ExecutableNotFoundError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:957(<listcomp>)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_fitpack2.py:1954(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:2687(SimpleEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/cyaml.py:37(CUnsafeLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/pool.py:63(ExceptionWithTraceback)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_multivariate.py:3726(ortho_group_frozen)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expr.py:169(_is_type)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/ops.py:1257(FrameSplitter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pydoc.py:2123(ModuleScanner)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/tri/_trifinder.py:7(TriFinder)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:965(Vbox)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/hatch.py:140(LargeCircles)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/cyaml.py:30(CFullLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/emitter.py:14(EmitterError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/interchange/utils.py:51(Endianness)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_quadrature.py:142(AccuracyWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6804(Thai)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:713(UnixStreamServer)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/loader.py:55(UnsafeLoader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/managers.py:183(blklocs)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/_version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/dumper.py:45(Dumper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/external/version.py:128(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/ImageFile.py:590(PyCodecState)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/_factories.py:55(_TzStrFactory)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_base.py:14(SparseWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_quad_vec.py:94(_Bunch)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_shgo_lib/triangulation.py:612(VertexCache)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_nonlin.py:26(NoConvergence)
        1    0.000    0.000    0.000    0.000 <decorator-gen-10>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6760(LatinB)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:2612(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/loader.py:41(Loader)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/generic.py:338(attrs)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6772(Cyrillic)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6800(CJK)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/PngImagePlugin.py:1089(_idat)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/emitter.py:17(ScalarAnalysis)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:242(__enter__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_dsolve/linsolve.py:25(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:1431(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6808(Arabic)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/cyaml.py:44(CLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/constructor.py:16(ConstructorError)
        1    0.000    0.000    0.000    0.000 <decorator-gen-4>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-6>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/testing/_private/utils.py:1984(IgnoreException)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:972(Hbox)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:1337(Vrule)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/cyaml.py:85(CDumper)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/base.py:4936(_values)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/streamplot.py:505(OutOfBounds)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/legend_handler.py:276(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/PngImagePlugin.py:1100(_fdat)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/nodes.py:25(ScalarNode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/nodes.py:35(CollectionNode)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_pslinux.py:766(_Ipv6UnsupportedError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/multiprocessing/pool.py:789(MapResult)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/pytables.py:319(JointFilterBinOp)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:965(flush)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/external/docscrape.py:125(ParseError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_misc.py:9(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6756(LatinA)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_fitpack2.py:1769(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_quadpack_py.py:1187(_OptFunc)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_spectral.py:11(_NoConvergence)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/special/_sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3230(_WordRegex)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/utils.py:15(InvalidWheelFilename)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/_factories.py:25(_TzOffsetFactory)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/dataclasses.py:161(__repr__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_nonlin.py:917(BroydenSecond)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6812(Hebrew)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/bezier.py:25(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/jaraco/context.py:240(suppress)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3314(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/__init__.py:40(YAMLLoadWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/tokens.py:17(DirectiveToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/events.py:36(StreamStartEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/nodes.py:44(SequenceNode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:190(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socketserver.py:716(UnixDatagramServer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_warnings_errors.py:12(ConstantInputWarning)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/legend_handler.py:239(HandlerLine2DCompound)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/units.py:161(Registry)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_managers.py:20(ToolManagerMessageEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6776(Chinese)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:27(InvalidMarker)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/errors/__init__.py:18(IntCastingNaNError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_testutils.py:16(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/yaml/resolver.py:9(ResolverError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/managers.py:982(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pydoc.py:1460(_PlainTextDoc)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/streamplot.py:429(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:55(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1646(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/util/version/__init__.py:129(InvalidVersion)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_arrays.py:80(dia_array)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/decorator.py:46(get_init)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/units.py:52(ConversionError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:20(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:340(MissingSectionHeaderError)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:959(setFormatter)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0xffffa6e74dc0}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/cluster/hierarchy.py:154(ClusterWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_matfuncs_sqrtm.py:20(SqrtmError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:264(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/_factories.py:19(_TzFactory)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_odepack_py.py:11(ODEintWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_optimize.py:553(_MaxFuncCallError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:254(InterpolationError)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/managers.py:1944(_block)
        1    0.000    0.000    0.000    0.000 <decorator-gen-7>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/special/_sf_error.py:13(SpecialFunctionError)
        1    0.000    0.000    0.000    0.000 <decorator-gen-1>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_blocking_input.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1313(CloseEvent)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/__init__.py:21(__enter__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/pytables.py:371(JointConditionBinOp)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/base.py:931(dtype)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_bvp.py:514(BVPResult)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_warnings_errors.py:21(NearConstantInputWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6816(Devanagari)
        1    0.000    0.000    0.000    0.000 <decorator-gen-8>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-0>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:284(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/hatch.py:31(VerticalHatch)
