,model_name,os,api,latency
291,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421191390000785
292,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422822269999869
293,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422901890000275
294,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423255959999551
295,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422312659999306
296,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422280799999725
297,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421393600000783
298,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424223530000062
299,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424276109999937
300,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420345720000341
301,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0428409010000905
302,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423565440000857
303,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424872620000087
304,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421496610000531
305,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421834559999751
306,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425565389999746
307,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423710070000424
308,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.042377543999919
309,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0423339710000618
310,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0425167060000148
311,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0424290419999806
312,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422673609999719
313,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0421075149999978
314,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420076309999331
315,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0422139230000766
316,lite-model_mobilenet_v2_100_224_fp32_1,ubuntus,tf,0.0420825559999684
