,model_name,os,api,latency
1236,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433850890000258
1237,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433829589999277
1238,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429888730000129
1239,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429180410000071
1240,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429174289999991
1241,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434325700000499
1242,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429183930000363
1243,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435464220000767
1244,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.042808210999965
1245,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429386900000281
1246,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0427465640000264
1247,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433164810000334
1248,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434092930000815
1249,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430268740000201
1250,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429167639999832
1251,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043227408000007
1252,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430144109999446
1253,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430881509998926
1254,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430640770000536
1255,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435926059999474
1256,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429916890000185
1257,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431841880000547
1258,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433215749999362
1259,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0437321230000407
1260,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431392629999436
1261,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432625939999979
1262,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435467009999683
1263,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430418390000113
1264,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.042955931999927
1265,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432762789999969
1266,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433578519999855
1267,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429354149999881
1268,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430046540000148
1269,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433951469999556
1270,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430198760000166
1271,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430977280000206
1272,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434628900000007
1273,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430204150000008
1274,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430478769999354
1275,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429029359999049
1276,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043420889999993
1277,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0428275850000545
1278,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0427553450000459
1279,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429498419999845
1280,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430452110000487
1281,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430712290000201
1282,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430933390000518
1283,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0439144929999884
1284,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0428902130000778
1285,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430510810000441
1286,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434015949999775
1287,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432951159999674
1288,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432959859999755
1289,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0435057610000058
1290,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431453599999258
1291,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430752120000761
1292,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432323390000419
1293,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430911939999987
1294,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0427816060000623
1295,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429421769999862
1296,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431403600000521
1297,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432662829999799
1298,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434246879999591
1299,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434444840000196
1300,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0431394350000573
1301,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433985050000274
1302,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0430044739999857
1303,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0437182780000284
1304,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434763929999917
1305,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0434060229999886
1306,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.043402560000004
1307,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0432011379999721
1308,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0433396349999384
1309,lite-model_mobilenet_v2_100_224_fp32_1,raspberryos,tf,0.0429646600000523
