,Unnamed: 0,Frameworks,latency,thread,Load
2296,2296,ONNX,0.0847865680000268,Three Cores,No Load
2297,2297,ONNX,0.0850029050000102,Three Cores,No Load
2298,2298,ONNX,0.0846659189999172,Three Cores,No Load
2299,2299,ONNX,0.0854842830000279,Three Cores,No Load
2300,2300,ONNX,0.0850083489999633,Three Cores,No Load
2301,2301,ONNX,0.0843518939999512,Three Cores,No Load
2302,2302,ONNX,0.0848237889999836,Three Cores,No Load
2303,2303,ONNX,0.0848118259999637,Three Cores,No Load
2304,2304,ONNX,0.0846417860000201,Three Cores,No Load
2305,2305,ONNX,0.0846809160000248,Three Cores,No Load
2306,2306,ONNX,0.0847085650000281,Three Cores,No Load
2307,2307,ONNX,0.0848813090000248,Three Cores,No Load
2308,2308,ONNX,0.0854563539999162,Three Cores,No Load
2309,2309,ONNX,0.0849248650000618,Three Cores,No Load
2281,2281,ONNX,0.0846248670000022,Three Cores,No Load
2310,2310,ONNX,0.0844383569999536,Three Cores,No Load
2280,2280,ONNX,0.0847532200000387,Three Cores,No Load
2278,2278,ONNX,0.0845889580000402,Three Cores,No Load
2373,2373,ONNX,0.0847117370000205,Three Cores,No Load
2252,2252,ONNX,0.0847407449999764,Three Cores,No Load
2253,2253,ONNX,0.084707762999983,Three Cores,No Load
2254,2254,ONNX,0.0849805810000816,Three Cores,No Load
2255,2255,ONNX,0.0850582470000063,Three Cores,No Load
2256,2256,ONNX,0.0844583120000379,Three Cores,No Load
2257,2257,ONNX,0.0852491199999576,Three Cores,No Load
2258,2258,ONNX,0.0844991829999344,Three Cores,No Load
2259,2259,ONNX,0.0846535929999845,Three Cores,No Load
2260,2260,ONNX,0.0847914290000062,Three Cores,No Load
2261,2261,ONNX,0.0848132070000247,Three Cores,No Load
2262,2262,ONNX,0.084785872999987,Three Cores,No Load
2263,2263,ONNX,0.0845419620000029,Three Cores,No Load
2264,2264,ONNX,0.0848080929999923,Three Cores,No Load
2265,2265,ONNX,0.0847620920000054,Three Cores,No Load
2266,2266,ONNX,0.0846952209999472,Three Cores,No Load
2267,2267,ONNX,0.0849735950000649,Three Cores,No Load
2268,2268,ONNX,0.084899297999982,Three Cores,No Load
2269,2269,ONNX,0.0848603160000038,Three Cores,No Load
2270,2270,ONNX,0.0848924650000526,Three Cores,No Load
2271,2271,ONNX,0.0845862939999051,Three Cores,No Load
2272,2272,ONNX,0.0849962620000042,Three Cores,No Load
2273,2273,ONNX,0.0845594769999706,Three Cores,No Load
2274,2274,ONNX,0.084522715999924,Three Cores,No Load
2275,2275,ONNX,0.0846236630000021,Three Cores,No Load
2276,2276,ONNX,0.0847097749999648,Three Cores,No Load
2277,2277,ONNX,0.0849554639999041,Three Cores,No Load
2279,2279,ONNX,0.0847896089999267,Three Cores,No Load
2311,2311,ONNX,0.0847668229999953,Three Cores,No Load
2282,2282,ONNX,0.0846840709999696,Three Cores,No Load
2313,2313,ONNX,0.085249570999963,Three Cores,No Load
2345,2345,ONNX,0.0845736850000093,Three Cores,No Load
2346,2346,ONNX,0.0847863180000558,Three Cores,No Load
2347,2347,ONNX,0.0850282469999683,Three Cores,No Load
2348,2348,ONNX,0.0849927270000989,Three Cores,No Load
2349,2349,ONNX,0.0843809210000472,Three Cores,No Load
2350,2350,ONNX,0.0848674840000285,Three Cores,No Load
2351,2351,ONNX,0.0850558940001064,Three Cores,No Load
2352,2352,ONNX,0.0848158899999589,Three Cores,No Load
2353,2353,ONNX,0.0846019430000524,Three Cores,No Load
2354,2354,ONNX,0.0849464479999824,Three Cores,No Load
2355,2355,ONNX,0.0846282950000159,Three Cores,No Load
2357,2357,ONNX,0.0851675249999743,Three Cores,No Load
2358,2358,ONNX,0.0847372199999654,Three Cores,No Load
2359,2359,ONNX,0.0845444029999953,Three Cores,No Load
2360,2360,ONNX,0.0847898510000959,Three Cores,No Load
2361,2361,ONNX,0.0846703859999706,Three Cores,No Load
2362,2362,ONNX,0.084499328999982,Three Cores,No Load
2363,2363,ONNX,0.0847051089999695,Three Cores,No Load
2364,2364,ONNX,0.0848317590000533,Three Cores,No Load
2365,2365,ONNX,0.0848130729999638,Three Cores,No Load
2366,2366,ONNX,0.0849085940000122,Three Cores,No Load
2367,2367,ONNX,0.0847784410000258,Three Cores,No Load
2368,2368,ONNX,0.0847522200000412,Three Cores,No Load
2369,2369,ONNX,0.0851367619999337,Three Cores,No Load
2370,2370,ONNX,0.0847489599999562,Three Cores,No Load
2371,2371,ONNX,0.084946240000022,Three Cores,No Load
2312,2312,ONNX,0.0846956190000582,Three Cores,No Load
2344,2344,ONNX,0.084576851999941,Three Cores,No Load
2343,2343,ONNX,0.0848072439999896,Three Cores,No Load
2356,2356,ONNX,0.0845415530000082,Three Cores,No Load
2372,2372,ONNX,0.0851005210000721,Three Cores,No Load
2314,2314,ONNX,0.0847588049999785,Three Cores,No Load
2342,2342,ONNX,0.0847690580000062,Three Cores,No Load
2316,2316,ONNX,0.0846856550000438,Three Cores,No Load
2317,2317,ONNX,0.0847663420000799,Three Cores,No Load
2318,2318,ONNX,0.0847223970000641,Three Cores,No Load
2319,2319,ONNX,0.0845366720000129,Three Cores,No Load
2320,2320,ONNX,0.0852165510000304,Three Cores,No Load
2321,2321,ONNX,0.0847633770000584,Three Cores,No Load
2322,2322,ONNX,0.0848682670000471,Three Cores,No Load
2323,2323,ONNX,0.0848124149999876,Three Cores,No Load
2324,2324,ONNX,0.0849283420000119,Three Cores,No Load
2325,2325,ONNX,0.0847670990000324,Three Cores,No Load
2326,2326,ONNX,0.0847672280000324,Three Cores,No Load
2327,2327,ONNX,0.0847488949999615,Three Cores,No Load
2315,2315,ONNX,0.0849708270000064,Three Cores,No Load
2329,2329,ONNX,0.084690337999973,Three Cores,No Load
2328,2328,ONNX,0.0847395060000053,Three Cores,No Load
2340,2340,ONNX,0.0848673010000311,Three Cores,No Load
2339,2339,ONNX,0.0847996879999755,Three Cores,No Load
2338,2338,ONNX,0.0848435249999965,Three Cores,No Load
2337,2337,ONNX,0.0847511340000437,Three Cores,No Load
2336,2336,ONNX,0.0848272279999946,Three Cores,No Load
2341,2341,ONNX,0.0847221129999979,Three Cores,No Load
2334,2334,ONNX,0.0847940239999616,Three Cores,No Load
2333,2333,ONNX,0.0850321929999609,Three Cores,No Load
2332,2332,ONNX,0.0843828509999866,Three Cores,No Load
2331,2331,ONNX,0.0848394509999934,Three Cores,No Load
2330,2330,ONNX,0.084631317000003,Three Cores,No Load
2335,2335,ONNX,0.0846286139999392,Three Cores,No Load
3671,3671,ONNX,0.0904355049999594,Two Cores,No Load
3670,3670,ONNX,0.0898552890000701,Two Cores,No Load
3669,3669,ONNX,0.0902546109998638,Two Cores,No Load
3668,3668,ONNX,0.0904768909999802,Two Cores,No Load
3661,3661,ONNX,0.0900417329999072,Two Cores,No Load
3665,3665,ONNX,0.0905912119999357,Two Cores,No Load
3666,3666,ONNX,0.0898840080001264,Two Cores,No Load
3664,3664,ONNX,0.0907784559999527,Two Cores,No Load
3663,3663,ONNX,0.0913229339998906,Two Cores,No Load
3662,3662,ONNX,0.0904311480001069,Two Cores,No Load
3672,3672,ONNX,0.0902265939998869,Two Cores,No Load
3667,3667,ONNX,0.090255518000049,Two Cores,No Load
3673,3673,ONNX,0.0906610070001079,Two Cores,No Load
3680,3680,ONNX,0.0904840430000604,Two Cores,No Load
3675,3675,ONNX,0.0902598749999015,Two Cores,No Load
3676,3676,ONNX,0.090457989000015,Two Cores,No Load
3677,3677,ONNX,0.0901870099999087,Two Cores,No Load
3678,3678,ONNX,0.0904752849999113,Two Cores,No Load
3679,3679,ONNX,0.0902964079998582,Two Cores,No Load
3681,3681,ONNX,0.0904851549998966,Two Cores,No Load
3682,3682,ONNX,0.0905954799998198,Two Cores,No Load
3683,3683,ONNX,0.0902897839998786,Two Cores,No Load
3684,3684,ONNX,0.0902347139999619,Two Cores,No Load
3685,3685,ONNX,0.0909241450001445,Two Cores,No Load
3686,3686,ONNX,0.0904406439999547,Two Cores,No Load
3660,3660,ONNX,0.0902497719998791,Two Cores,No Load
3674,3674,ONNX,0.0902857240000685,Two Cores,No Load
3659,3659,ONNX,0.090460498000084,Two Cores,No Load
3629,3629,ONNX,0.0904361849998167,Two Cores,No Load
3657,3657,ONNX,0.0900668239999049,Two Cores,No Load
3687,3687,ONNX,0.0904879550000714,Two Cores,No Load
3630,3630,ONNX,0.0907081289999496,Two Cores,No Load
3631,3631,ONNX,0.0904641649999575,Two Cores,No Load
3632,3632,ONNX,0.0901556329999948,Two Cores,No Load
3633,3633,ONNX,0.0905333460000292,Two Cores,No Load
3634,3634,ONNX,0.0900569559998984,Two Cores,No Load
3635,3635,ONNX,0.09012944899996,Two Cores,No Load
3636,3636,ONNX,0.0904478699999344,Two Cores,No Load
3637,3637,ONNX,0.0901531140000315,Two Cores,No Load
3638,3638,ONNX,0.0904073310000512,Two Cores,No Load
3639,3639,ONNX,0.0900596829999358,Two Cores,No Load
3640,3640,ONNX,0.0900441290000344,Two Cores,No Load
3641,3641,ONNX,0.0901829150000139,Two Cores,No Load
3658,3658,ONNX,0.0904852559999653,Two Cores,No Load
3642,3642,ONNX,0.0903961950000393,Two Cores,No Load
3644,3644,ONNX,0.0903442549999908,Two Cores,No Load
3645,3645,ONNX,0.0904520609999508,Two Cores,No Load
3646,3646,ONNX,0.0905155010000271,Two Cores,No Load
3647,3647,ONNX,0.0905236510000122,Two Cores,No Load
3648,3648,ONNX,0.0904748989999006,Two Cores,No Load
3649,3649,ONNX,0.090182365000146,Two Cores,No Load
3650,3650,ONNX,0.0905280249999123,Two Cores,No Load
3651,3651,ONNX,0.090299079000033,Two Cores,No Load
3652,3652,ONNX,0.0903144480000719,Two Cores,No Load
3653,3653,ONNX,0.0899896009998428,Two Cores,No Load
3654,3654,ONNX,0.0902939119998791,Two Cores,No Load
3655,3655,ONNX,0.0903771650000635,Two Cores,No Load
3656,3656,ONNX,0.0905417750000197,Two Cores,No Load
3643,3643,ONNX,0.090236429000015,Two Cores,No Load
3688,3688,ONNX,0.0902502869998898,Two Cores,No Load
3749,3749,ONNX,0.0906435970000529,Two Cores,No Load
3690,3690,ONNX,0.090147535999904,Two Cores,No Load
3723,3723,ONNX,0.0902784660001998,Two Cores,No Load
3724,3724,ONNX,0.0901276810000126,Two Cores,No Load
3725,3725,ONNX,0.0906636429999707,Two Cores,No Load
3726,3726,ONNX,0.0911731620001319,Two Cores,No Load
3727,3727,ONNX,0.0903555560000768,Two Cores,No Load
3728,3728,ONNX,0.0903294649999679,Two Cores,No Load
3729,3729,ONNX,0.0901785870000821,Two Cores,No Load
3730,3730,ONNX,0.0905796890001511,Two Cores,No Load
3731,3731,ONNX,0.0904830289998699,Two Cores,No Load
3732,3732,ONNX,0.0901032219999251,Two Cores,No Load
3733,3733,ONNX,0.0905642629998055,Two Cores,No Load
3734,3734,ONNX,0.0903080030000182,Two Cores,No Load
3735,3735,ONNX,0.0907370350000746,Two Cores,No Load
3736,3736,ONNX,0.0903035440001076,Two Cores,No Load
3737,3737,ONNX,0.0903534480000871,Two Cores,No Load
3738,3738,ONNX,0.0901272969999809,Two Cores,No Load
3739,3739,ONNX,0.0904992340001626,Two Cores,No Load
3740,3740,ONNX,0.0901088349999099,Two Cores,No Load
3741,3741,ONNX,0.0903983519999656,Two Cores,No Load
3742,3742,ONNX,0.0900918740001088,Two Cores,No Load
3743,3743,ONNX,0.0901092419999258,Two Cores,No Load
3744,3744,ONNX,0.0907125679998444,Two Cores,No Load
3745,3745,ONNX,0.0903441729999485,Two Cores,No Load
3746,3746,ONNX,0.0904539609998664,Two Cores,No Load
3747,3747,ONNX,0.0905143269999371,Two Cores,No Load
3748,3748,ONNX,0.0906618169999546,Two Cores,No Load
3628,3628,ONNX,0.090077003000033,Two Cores,No Load
3722,3722,ONNX,0.0900286129999585,Two Cores,No Load
3721,3721,ONNX,0.0901155520000429,Two Cores,No Load
3720,3720,ONNX,0.0905466690001048,Two Cores,No Load
3719,3719,ONNX,0.0904169190000629,Two Cores,No Load
3691,3691,ONNX,0.0904315989998849,Two Cores,No Load
3692,3692,ONNX,0.0901733149999017,Two Cores,No Load
3693,3693,ONNX,0.0900592680000045,Two Cores,No Load
3694,3694,ONNX,0.090449536000051,Two Cores,No Load
3695,3695,ONNX,0.0902744379998239,Two Cores,No Load
3696,3696,ONNX,0.0903016209999805,Two Cores,No Load
3697,3697,ONNX,0.0906008770000426,Two Cores,No Load
3698,3698,ONNX,0.0905134570000427,Two Cores,No Load
3699,3699,ONNX,0.089948460999949,Two Cores,No Load
3700,3700,ONNX,0.0905509359999996,Two Cores,No Load
3701,3701,ONNX,0.0901847069999348,Two Cores,No Load
3702,3702,ONNX,0.0898442319999048,Two Cores,No Load
3703,3703,ONNX,0.0907717949999096,Two Cores,No Load
3689,3689,ONNX,0.0902559539999856,Two Cores,No Load
3704,3704,ONNX,0.0902814410001155,Two Cores,No Load
3706,3706,ONNX,0.0903331409999737,Two Cores,No Load
3707,3707,ONNX,0.0906561179999698,Two Cores,No Load
3708,3708,ONNX,0.090363563999972,Two Cores,No Load
3709,3709,ONNX,0.090782764999858,Two Cores,No Load
3710,3710,ONNX,0.0905383520000668,Two Cores,No Load
3711,3711,ONNX,0.0905073540000103,Two Cores,No Load
3712,3712,ONNX,0.0905645169998479,Two Cores,No Load
3713,3713,ONNX,0.0907363930000428,Two Cores,No Load
3714,3714,ONNX,0.0904909289999977,Two Cores,No Load
3715,3715,ONNX,0.0907015630000387,Two Cores,No Load
3716,3716,ONNX,0.0903426439999748,Two Cores,No Load
3717,3717,ONNX,0.0902375949999623,Two Cores,No Load
3718,3718,ONNX,0.090931361999992,Two Cores,No Load
3705,3705,ONNX,0.0901689670001815,Two Cores,No Load
3627,3627,ONNX,0.0906450709999262,Two Cores,No Load
3565,3565,ONNX,0.0906054780000431,Two Cores,No Load
3625,3625,ONNX,0.0900622450001265,Two Cores,No Load
3534,3534,ONNX,0.090791142999933,Two Cores,No Load
3535,3535,ONNX,0.0901723879999281,Two Cores,No Load
3536,3536,ONNX,0.0904032939999979,Two Cores,No Load
3537,3537,ONNX,0.0905562369998733,Two Cores,No Load
3538,3538,ONNX,0.0909140129999741,Two Cores,No Load
3539,3539,ONNX,0.0899970919999759,Two Cores,No Load
3540,3540,ONNX,0.0903983870000502,Two Cores,No Load
3541,3541,ONNX,0.0903721090000999,Two Cores,No Load
3542,3542,ONNX,0.0905863850000514,Two Cores,No Load
3543,3543,ONNX,0.0902584989999013,Two Cores,No Load
3544,3544,ONNX,0.0906436069999472,Two Cores,No Load
3545,3545,ONNX,0.0905066640000313,Two Cores,No Load
3546,3546,ONNX,0.0904720890000589,Two Cores,No Load
3547,3547,ONNX,0.0904739049999534,Two Cores,No Load
3548,3548,ONNX,0.0903599419998499,Two Cores,No Load
3549,3549,ONNX,0.0902895169999737,Two Cores,No Load
3550,3550,ONNX,0.0901371100001142,Two Cores,No Load
3551,3551,ONNX,0.0906167750001714,Two Cores,No Load
3552,3552,ONNX,0.0905780519999552,Two Cores,No Load
3553,3553,ONNX,0.0905260160000125,Two Cores,No Load
3554,3554,ONNX,0.0906744219998927,Two Cores,No Load
3555,3555,ONNX,0.0906341439999778,Two Cores,No Load
3556,3556,ONNX,0.0901375359999292,Two Cores,No Load
3557,3557,ONNX,0.0903372569998737,Two Cores,No Load
3558,3558,ONNX,0.0907148480000614,Two Cores,No Load
3559,3559,ONNX,0.0909731790000023,Two Cores,No Load
3560,3560,ONNX,0.0910265859999981,Two Cores,No Load
3533,3533,ONNX,0.0901906290000624,Two Cores,No Load
3561,3561,ONNX,0.090315609000072,Two Cores,No Load
3532,3532,ONNX,0.0902130169999964,Two Cores,No Load
3530,3530,ONNX,0.0901484250000521,Two Cores,No Load
3503,3503,ONNX,0.0906341260001681,Two Cores,No Load
3504,3504,ONNX,0.0904935149999346,Two Cores,No Load
3505,3505,ONNX,0.0908251979999477,Two Cores,No Load
3506,3506,ONNX,0.0905024959999991,Two Cores,No Load
3507,3507,ONNX,0.0902761280001414,Two Cores,No Load
3508,3508,ONNX,0.0908667169999262,Two Cores,No Load
3509,3509,ONNX,0.0901709799998116,Two Cores,No Load
3510,3510,ONNX,0.0902366279999569,Two Cores,No Load
3511,3511,ONNX,0.0902666089998547,Two Cores,No Load
3512,3512,ONNX,0.0904205530000581,Two Cores,No Load
3513,3513,ONNX,0.090147424999941,Two Cores,No Load
3514,3514,ONNX,0.0902734059998238,Two Cores,No Load
3515,3515,ONNX,0.0900281849999373,Two Cores,No Load
3516,3516,ONNX,0.090284849999989,Two Cores,No Load
3517,3517,ONNX,0.0901752390000183,Two Cores,No Load
3518,3518,ONNX,0.0900624070000049,Two Cores,No Load
3519,3519,ONNX,0.0906398849999732,Two Cores,No Load
3520,3520,ONNX,0.0903664229999776,Two Cores,No Load
3521,3521,ONNX,0.0906475879999106,Two Cores,No Load
3522,3522,ONNX,0.0905115339999156,Two Cores,No Load
3523,3523,ONNX,0.0908184029999574,Two Cores,No Load
3524,3524,ONNX,0.0903889789999539,Two Cores,No Load
3525,3525,ONNX,0.0904040899999927,Two Cores,No Load
3526,3526,ONNX,0.090025222000122,Two Cores,No Load
3527,3527,ONNX,0.0902429249999841,Two Cores,No Load
3528,3528,ONNX,0.090702328999896,Two Cores,No Load
3529,3529,ONNX,0.0904144230000838,Two Cores,No Load
3531,3531,ONNX,0.0903982380000343,Two Cores,No Load
3562,3562,ONNX,0.0911211970001204,Two Cores,No Load
3563,3563,ONNX,0.0903488680000919,Two Cores,No Load
3564,3564,ONNX,0.0906086259999483,Two Cores,No Load
3598,3598,ONNX,0.0907234320000043,Two Cores,No Load
3599,3599,ONNX,0.0905663519999961,Two Cores,No Load
3600,3600,ONNX,0.0903903089999857,Two Cores,No Load
3601,3601,ONNX,0.0907051379999757,Two Cores,No Load
3602,3602,ONNX,0.0905465760001789,Two Cores,No Load
3603,3603,ONNX,0.0911205100001097,Two Cores,No Load
3604,3604,ONNX,0.0904562939999777,Two Cores,No Load
3605,3605,ONNX,0.0906089860000065,Two Cores,No Load
3606,3606,ONNX,0.0903340070001377,Two Cores,No Load
3607,3607,ONNX,0.0902392180000788,Two Cores,No Load
3608,3608,ONNX,0.0909402190000037,Two Cores,No Load
3609,3609,ONNX,0.091103245000113,Two Cores,No Load
3610,3610,ONNX,0.0905289180000181,Two Cores,No Load
3611,3611,ONNX,0.0909943450001264,Two Cores,No Load
3612,3612,ONNX,0.0904957969999031,Two Cores,No Load
3613,3613,ONNX,0.090184562000104,Two Cores,No Load
3614,3614,ONNX,0.0906524889999218,Two Cores,No Load
3615,3615,ONNX,0.0905716629999915,Two Cores,No Load
3616,3616,ONNX,0.0903185520000988,Two Cores,No Load
3617,3617,ONNX,0.0902679629998601,Two Cores,No Load
3618,3618,ONNX,0.0907097079998493,Two Cores,No Load
3619,3619,ONNX,0.0905465710000044,Two Cores,No Load
3620,3620,ONNX,0.0904448199999023,Two Cores,No Load
3621,3621,ONNX,0.0904944900000828,Two Cores,No Load
3622,3622,ONNX,0.0905904270000519,Two Cores,No Load
3623,3623,ONNX,0.0903033560000494,Two Cores,No Load
3624,3624,ONNX,0.0905063959999097,Two Cores,No Load
3597,3597,ONNX,0.0905114479999156,Two Cores,No Load
3596,3596,ONNX,0.0909448419999989,Two Cores,No Load
3595,3595,ONNX,0.0909377860000404,Two Cores,No Load
3594,3594,ONNX,0.0907237450001048,Two Cores,No Load
3566,3566,ONNX,0.0906048859999373,Two Cores,No Load
3567,3567,ONNX,0.0905455520000941,Two Cores,No Load
3568,3568,ONNX,0.0903562380001403,Two Cores,No Load
3569,3569,ONNX,0.0909883269998772,Two Cores,No Load
3570,3570,ONNX,0.0906040699999266,Two Cores,No Load
3571,3571,ONNX,0.0900815559998591,Two Cores,No Load
3572,3572,ONNX,0.0903227389999301,Two Cores,No Load
3573,3573,ONNX,0.0906293490002099,Two Cores,No Load
3574,3574,ONNX,0.0915503979999812,Two Cores,No Load
3575,3575,ONNX,0.0906817370000681,Two Cores,No Load
3576,3576,ONNX,0.0907100330000503,Two Cores,No Load
3577,3577,ONNX,0.0904042570000456,Two Cores,No Load
3578,3578,ONNX,0.0905295709999336,Two Cores,No Load
3626,3626,ONNX,0.0904421230000025,Two Cores,No Load
3579,3579,ONNX,0.0907097739998334,Two Cores,No Load
3581,3581,ONNX,0.0910821980000946,Two Cores,No Load
3582,3582,ONNX,0.0907715139999254,Two Cores,No Load
3583,3583,ONNX,0.0907503099999758,Two Cores,No Load
3584,3584,ONNX,0.0906024270000216,Two Cores,No Load
3585,3585,ONNX,0.090256108999938,Two Cores,No Load
3586,3586,ONNX,0.090695371000038,Two Cores,No Load
3587,3587,ONNX,0.0908995580000464,Two Cores,No Load
3588,3588,ONNX,0.0907127770001352,Two Cores,No Load
3589,3589,ONNX,0.0910473250000905,Two Cores,No Load
3590,3590,ONNX,0.0905021819999092,Two Cores,No Load
3591,3591,ONNX,0.0907127030000083,Two Cores,No Load
3592,3592,ONNX,0.0906135619998167,Two Cores,No Load
3593,3593,ONNX,0.0902946239998527,Two Cores,No Load
3580,3580,ONNX,0.09080010699995,Two Cores,No Load
3502,3502,ONNX,0.0904144969999833,Two Cores,No Load
3999,3999,ONNX,0.0903979970000818,Two Cores,No Load
3752,3752,ONNX,0.0909345390000453,Two Cores,No Load
3910,3910,ONNX,0.0902124669999011,Two Cores,No Load
3911,3911,ONNX,0.0904761229999167,Two Cores,No Load
3912,3912,ONNX,0.0902285370000299,Two Cores,No Load
3913,3913,ONNX,0.0903104579999762,Two Cores,No Load
3914,3914,ONNX,0.0903778059998785,Two Cores,No Load
3915,3915,ONNX,0.090703860000076,Two Cores,No Load
3916,3916,ONNX,0.0904328019998956,Two Cores,No Load
3917,3917,ONNX,0.0903297529998781,Two Cores,No Load
3918,3918,ONNX,0.0905336850000821,Two Cores,No Load
3919,3919,ONNX,0.0902655530001084,Two Cores,No Load
3920,3920,ONNX,0.0902581240000017,Two Cores,No Load
3921,3921,ONNX,0.090561254000022,Two Cores,No Load
3922,3922,ONNX,0.0902078870001332,Two Cores,No Load
3923,3923,ONNX,0.0903391370000008,Two Cores,No Load
3924,3924,ONNX,0.0903871349999008,Two Cores,No Load
3925,3925,ONNX,0.0902566610000121,Two Cores,No Load
3926,3926,ONNX,0.0907068749997961,Two Cores,No Load
3927,3927,ONNX,0.0900015289998918,Two Cores,No Load
3928,3928,ONNX,0.0905875490000198,Two Cores,No Load
3929,3929,ONNX,0.0900876200000766,Two Cores,No Load
