,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
654,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1494(__init__)
655,        3,   0.000,   0.000,   0.000,   0.000,{built-in method _abc._abc_init}
656,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:554(equals)
657,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:790(is_)
658,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:613(_maybe_promote)
659,      124,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_float}
660,      192,   0.000,   0.000,   0.000,   0.000,{method 'rstrip' of 'str' objects}
661,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:71(__init__)
662,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:2015(empty)
663,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:33(_is_sunder)
664,       35,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:165(__getitem__)
665,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:538(infer_compression)
666,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:515(height)
667,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:645(has_index_names)
668,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1025(needs_i8_conversion)
669,       46,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.ensure_platform_int}
670,       96,   0.000,   0.000,   0.000,   0.000,{built-in method _warnings._filters_mutated}
671,       49,   0.000,   0.000,   0.000,   0.000,{method 'rpartition' of 'str' objects}
672,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/flags.py:57(allows_duplicate_labels)
673,       52,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:121(classes)
674,       19,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:255(get)
675,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:683(_initialize_justify)
676,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
677,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:222(<setcomp>)
678,        9,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:470(__setattr__)
679,       33,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:897(__exit__)
680,        1,   0.000,   0.000,   0.000,   0.000,<frozen zipimport>:64(__init__)
681,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:198(cb)
682,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:4189(_validate_positional_slice)
683,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:358(attrs)
684,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:484(_view)
685,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:637(is_truncated_vertically)
686,        4,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.arange}
687,      148,   0.000,   0.000,   0.000,   0.000,{built-in method posix.fspath}
688,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:420(__init__)
689,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:1948(__iter__)
690,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:915(<genexpr>)
691,       10,   0.000,   0.000,   0.000,   0.000,{method 'sort' of 'list' objects}
692,       24,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:134(<genexpr>)
693,        5,   0.000,   0.000,   0.000,   0.000,{method 'copy' of 'numpy.ndarray' objects}
694,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:556(_get_axis_name)
695,        7,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:173(append)
696,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:772(_view)
697,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2024(_has_names)
698,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/ops/common.py:103(_maybe_match_name)
699,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:483(__exit__)
700,       31,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:659(ndim)
701,       33,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:893(__enter__)
702,       23,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:234(__next)
703,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:44(_is_private)
704,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_int64_int64}
705,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:629(is_truncated)
706,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:543(_get_sample_object)
707,       61,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:148(concatenate)
708,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:117(splitext)
709,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:65(check_main)
710,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:2073(<genexpr>)
711,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:5(create_base_dictionary_class)
712,       10,   0.000,   0.000,   0.000,   0.000,{method 'setimage' of 'ImagingDecoder' objects}
713,       11,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.setattr}
714,       10,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
715,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:175(_number_format)
716,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:665(_initialize_sparsify)
717,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:478(_get_ndims)
718,       69,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.callable}
719,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:1542(__len__)
720,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2011(<genexpr>)
721,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:54(CSVFormatter)
722,       42,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:185(blklocs)
723,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:751(get_output_details)
724,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:626(_find_new_)
725,        3,   0.000,   0.000,   0.000,   0.000,{built-in method posix.get_terminal_size}
726,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:348(Interpreter)
727,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:538(<genexpr>)
728,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:657(show_col_idx_names)
729,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:192(any_not_none)
730,       54,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1656(name)
731,       60,   0.000,   0.000,   0.000,   0.000,{built-in method _stat.S_ISLNK}
732,        4,   0.000,   0.000,   0.000,   0.000,{method 'take' of 'numpy.ndarray' objects}
733,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:51(_accept)
734,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:279(<listcomp>)
735,        6,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:755(encode)
736,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:357(__init__)
737,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:542(_check_name_wrapper)
738,       32,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.next}
739,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:207(_has_aliases)
740,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:565(<listcomp>)
741,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:147(has_mi_columns)
742,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:196(mgr_to_mgr)
743,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:173(_expand_user)
744,       15,   0.000,   0.000,   0.000,   0.000,{method 'ravel' of 'numpy.ndarray' objects}
745,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2823(isna)
746,       30,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_bool}
747,       32,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6238(_index_as_unique)
748,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:211(_need_to_save_header)
749,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageMode.py:42(getmode)
750,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:986(__and__)
751,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/nanops.py:209(_maybe_get_mask)
752,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numeric.py:149(ones)
753,       49,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:363(ndim)
754,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1965(shape)
755,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:633(is_truncated_horizontally)
756,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:631(__fspath__)
757,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:186(data_index)
758,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6624(_validate_indexer)
759,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:826(find_spec)
760,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:180(_path_isabs)
761,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2783(_isnan)
762,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:164(_path_isdir)
763,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:119(_initialize_index_label)
764,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_object_object}
765,       10,   0.000,   0.000,   0.000,   0.000,{method 'copy' of 'dict' objects}
766,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:759(<listcomp>)
767,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:347(_accept)
768,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:579(_get_mixins_)
769,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/compat/numpy/function.py:64(__call__)
770,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:78(_check_methods)
771,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:1011(unique)
772,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:315(preinit)
773,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:404(parent)
774,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:128(_get_index_label_from_obj)
775,        1,   0.000,   0.000,   0.000,   0.000,{method 'writerow' of '_csv.writer' objects}
776,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:159(_freeze)
777,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:334(_get_op_resolver_id)
778,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/shape_base.py:508(_expand_dims_dispatcher)
779,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:931(from_blocks)
780,       10,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.round}
781,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:447(_simple)
782,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:781(_rename)
783,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:621(__str__)
784,       49,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.release_lock}
785,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:433(_uniq)
786,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3543(_wrap_intersection_result)
787,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/base.py:510(find)
788,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _csv.writer}
789,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:478(<listcomp>)
790,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:1080(__subclasshook__)
791,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:649(has_column_names)
792,       28,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2401(_all_dispatcher)
793,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:1381(_clear_item_cache)
794,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:48(_new_module)
795,       49,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.acquire_lock}
796,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:568(_get_block_manager_axis)
797,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:265(_compile_charset)
798,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/frozen.py:73(__getitem__)
799,       16,   0.000,   0.000,   0.000,   0.000,{method 'rfind' of 'str' objects}
800,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:4314(_set_is_copy)
801,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:22(_is_dunder)
802,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/genericpath.py:121(_splitext)
803,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:969(shape)
804,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3745(_assert_can_do_setop)
805,       13,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.min}
806,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:693(is_valid_na_for_dtype)
807,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:746(find_spec)
808,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:229(expanduser)
809,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:279(helper)
810,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:646(_min_fitting_element)
811,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:638(_info_axis)
812,        3,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.sum}
813,       22,   0.000,   0.000,   0.000,   0.000,{method 'pop' of 'dict' objects}
814,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:426(__exit__)
815,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/GifImagePlugin.py:63(_accept)
816,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:296(_class_escape)
817,       10,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.divmod}
818,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:764(get_signature_list)
819,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1390(_get_dtype)
820,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:215(write_cols)
821,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:469(__init__)
822,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1424(_value_formatter)
823,       24,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:973(dtype)
824,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:577(_constructor)
825,        1,   0.000,   0.000,   0.000,   0.000,{built-in method time.sleep}
826,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:30(TFLiteMetrics)
827,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/missing.py:971(clean_reindex_fill_method)
828,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1016(_slice)
829,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:129(create_file_name)
830,       47,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:377(dtype)
831,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:359(__call__)
832,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:569(_check_for_existing_members)
833,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2292(is_unique)
834,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:165(__init__)
835,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:130(__enter__)
836,       30,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:409(__subclasshook__)
837,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_interface.py:19(TFLiteMetricsInterface)
838,       11,   0.000,   0.000,   0.000,   0.000,{built-in method sys.getrefcount}
839,       16,   0.000,   0.000,   0.000,   0.000,{built-in method _thread.allocate_lock}
840,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1008(_argsort_dispatcher)
841,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1182(exec_module)
842,       15,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:235(items)
843,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:277(is_fsspec_url)
844,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:409(get_loc)
845,       10,   0.000,   0.000,   0.000,   0.000,{method 'cleanup' of 'ImagingDecoder' objects}
846,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5976(_should_fallback_to_positional)
847,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:316(step)
848,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:751(_adjust_max_rows)
849,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:102(__init__)
850,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2922(_prod_dispatcher)
851,       13,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:161(__len__)
852,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:590(_find_data_type)
853,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1040(__init__)
854,       18,   0.000,   0.000,   0.000,   0.000,{built-in method from_bytes}
855,       23,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.item_from_zerodim}
856,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3014(unique)
857,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:102(<listcomp>)
858,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:356(_escape)
859,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:287(tell)
860,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:423(__enter__)
861,        3,   0.000,   0.000,   0.000,   0.000,{method 'extend' of 'list' objects}
862,       16,   0.000,   0.000,   0.000,   0.000,{method '__exit__' of '_thread.lock' objects}
863,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:762(_argpartition_dispatcher)
864,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:225(__init__)
865,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.maybe_indices_to_slice}
866,        8,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.is_frozen}
867,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:865(parent)
868,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:60(TFLiteConverterMetrics)
869,       11,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:250(match)
870,       10,   0.000,   0.000,   0.000,   0.000,{built-in method sys.intern}
871,       10,   0.000,   0.000,   0.000,   0.000,{method 'keys' of 'dict' objects}
872,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:769(_is_screen_narrow)
873,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:4520(_is_view)
874,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:19(StringFormatter)
875,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:262(__subclasshook__)
876,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2194(_can_hold_na)
877,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:322(load_end)
878,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:920(<genexpr>)
879,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:254(<lambda>)
880,       12,   0.000,   0.000,   0.000,   0.000,{method 'find' of 'bytearray' objects}
881,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
882,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1107(<lambda>)
883,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:689(_initialize_columns)
884,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1961(_shape_dispatcher)
885,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:122(_coerce_args)
886,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:641(dimensions_info)
