,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
656,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2242(<listcomp>)
657,       50,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:1627(<genexpr>)
658,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:234(_data)
659,      180,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.asanyarray}
660,       42,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:185(blklocs)
661,       93,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_iterator}
662,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:71(__init__)
663,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:483(__exit__)
664,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:732(_calc_max_rows_fitted)
665,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:918(_verify_integrity)
666,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:790(is_)
667,       23,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:234(__next)
668,       46,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.ensure_platform_int}
669,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:222(<setcomp>)
670,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
671,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:986(__and__)
672,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:645(has_index_names)
673,       52,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:121(classes)
674,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:605(_maybe_promote_cached)
675,        3,   0.000,   0.000,   0.000,   0.000,{built-in method _abc._abc_init}
676,       96,   0.000,   0.000,   0.000,   0.000,{built-in method _warnings._filters_mutated}
677,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1025(needs_i8_conversion)
678,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:198(cb)
679,       31,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:659(ndim)
680,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:538(infer_compression)
681,       40,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:515(height)
682,      148,   0.000,   0.000,   0.000,   0.000,{built-in method posix.fspath}
683,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:334(_get_op_resolver_id)
684,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:4314(_set_is_copy)
685,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:613(_maybe_promote)
686,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:751(get_output_details)
687,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_int64_int64}
688,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:358(attrs)
689,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:556(_get_axis_name)
690,       33,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:897(__exit__)
691,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:54(CSVFormatter)
692,       49,   0.000,   0.000,   0.000,   0.000,{method 'rpartition' of 'str' objects}
693,       10,   0.000,   0.000,   0.000,   0.000,{method 'sort' of 'list' objects}
694,       11,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.setattr}
695,       57,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/flags.py:57(allows_duplicate_labels)
696,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:554(equals)
697,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2024(_has_names)
698,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:4189(_validate_positional_slice)
699,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:484(_view)
700,        1,   0.000,   0.000,   0.000,   0.000,<frozen zipimport>:64(__init__)
701,       75,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:915(<genexpr>)
702,       24,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:134(<genexpr>)
703,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:1948(__iter__)
704,       33,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:893(__enter__)
705,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:2073(<genexpr>)
706,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:637(is_truncated_vertically)
707,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/ops/common.py:103(_maybe_match_name)
708,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:117(splitext)
709,        4,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.arange}
710,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:772(_view)
711,        5,   0.000,   0.000,   0.000,   0.000,{method 'copy' of 'numpy.ndarray' objects}
712,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:5(create_base_dictionary_class)
713,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:759(<listcomp>)
714,       69,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.callable}
715,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:629(is_truncated)
716,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:348(Interpreter)
717,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:543(_get_sample_object)
718,       13,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:2011(<genexpr>)
719,       10,   0.000,   0.000,   0.000,   0.000,{method 'setimage' of 'ImagingDecoder' objects}
720,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:657(show_col_idx_names)
721,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.algos.take_2d_axis0_object_object}
722,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/console.py:65(check_main)
723,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:478(_get_ndims)
724,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:542(_check_name_wrapper)
725,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:1542(__len__)
726,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:665(_initialize_sparsify)
727,       10,   0.000,   0.000,   0.000,   0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
728,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:626(_find_new_)
729,        3,   0.000,   0.000,   0.000,   0.000,{built-in method posix.get_terminal_size}
730,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/nanops.py:209(_maybe_get_mask)
731,       60,   0.000,   0.000,   0.000,   0.000,{built-in method _stat.S_ISLNK}
732,       15,   0.000,   0.000,   0.000,   0.000,{method 'ravel' of 'numpy.ndarray' objects}
733,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:119(_initialize_index_label)
734,       32,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.next}
735,       61,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:148(concatenate)
736,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:633(is_truncated_horizontally)
737,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:357(__init__)
738,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:538(<genexpr>)
739,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:1011(unique)
740,       54,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1656(name)
741,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:173(_expand_user)
742,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:175(_number_format)
743,       49,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:363(ndim)
744,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:128(_get_index_label_from_obj)
745,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:826(find_spec)
746,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:565(<listcomp>)
747,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1965(shape)
748,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:147(has_mi_columns)
749,       30,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_bool}
750,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/construction.py:196(mgr_to_mgr)
751,       32,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6238(_index_as_unique)
752,        6,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:755(encode)
753,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1494(__init__)
754,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:44(_is_private)
755,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2823(isna)
756,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:51(_accept)
757,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:279(<listcomp>)
758,       10,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.round}
759,       10,   0.000,   0.000,   0.000,   0.000,{method 'copy' of 'dict' objects}
760,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/numeric.py:149(ones)
761,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6624(_validate_indexer)
762,       20,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:347(_accept)
763,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:207(_has_aliases)
764,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/base.py:159(_freeze)
765,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:279(helper)
766,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:404(parent)
767,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2783(_isnan)
768,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:447(_simple)
769,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:164(_path_isdir)
770,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:579(_get_mixins_)
771,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:180(_path_isabs)
772,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:211(_need_to_save_header)
773,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:631(__fspath__)
774,       41,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:1381(_clear_item_cache)
775,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:192(any_not_none)
776,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/frozen.py:73(__getitem__)
777,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/genericpath.py:121(_splitext)
778,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:78(_check_methods)
779,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:931(from_blocks)
780,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/shape_base.py:508(_expand_dims_dispatcher)
781,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:649(has_column_names)
782,       49,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.acquire_lock}
783,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:568(_get_block_manager_axis)
784,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/os.py:1080(__subclasshook__)
785,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:781(_rename)
786,       16,   0.000,   0.000,   0.000,   0.000,{method 'rfind' of 'str' objects}
787,       28,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2401(_all_dispatcher)
788,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:433(_uniq)
789,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:48(_new_module)
790,       49,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.release_lock}
791,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3543(_wrap_intersection_result)
792,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/series.py:577(_constructor)
793,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:265(_compile_charset)
794,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/compat/numpy/function.py:64(__call__)
795,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/sambashare/BacArbeit/scripts/lib/data.py:129(create_file_name)
796,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:746(find_spec)
797,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:33(_is_sunder)
798,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:22(_is_dunder)
799,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/posixpath.py:229(expanduser)
800,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:621(__str__)
801,       11,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1390(_get_dtype)
802,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:764(get_signature_list)
803,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:426(__exit__)
804,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:359(__call__)
805,       22,   0.000,   0.000,   0.000,   0.000,{method 'pop' of 'dict' objects}
806,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:102(__init__)
807,       30,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:409(__subclasshook__)
808,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:693(is_valid_na_for_dtype)
809,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3745(_assert_can_do_setop)
810,       24,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:973(dtype)
811,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:130(__enter__)
812,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/frame.py:969(shape)
813,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:478(<listcomp>)
814,        3,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.sum}
815,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:469(__init__)
816,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:569(_check_for_existing_members)
817,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1424(_value_formatter)
818,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/GifImagePlugin.py:63(_accept)
819,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:186(data_index)
820,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1008(_argsort_dispatcher)
821,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:30(TFLiteMetrics)
822,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/Image.py:315(preinit)
823,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:638(_info_axis)
824,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _csv.writer}
825,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:296(_class_escape)
826,       10,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.divmod}
827,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:165(__init__)
828,        5,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:783(__hash__)
829,        1,   0.000,   0.000,   0.000,   0.000,{built-in method time.sleep}
830,       47,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:377(dtype)
831,       13,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:161(__len__)
832,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/api.py:102(<listcomp>)
833,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:215(write_cols)
834,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1182(exec_module)
835,       18,   0.000,   0.000,   0.000,   0.000,{built-in method from_bytes}
836,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_interface.py:19(TFLiteMetricsInterface)
837,       15,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:235(items)
838,       13,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.min}
839,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2292(is_unique)
840,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5976(_should_fallback_to_positional)
841,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:646(_min_fitting_element)
842,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1040(__init__)
843,        8,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:287(tell)
844,       19,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2922(_prod_dispatcher)
845,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:751(_adjust_max_rows)
846,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1016(_slice)
847,       16,   0.000,   0.000,   0.000,   0.000,{built-in method _thread.allocate_lock}
848,       11,   0.000,   0.000,   0.000,   0.000,{built-in method sys.getrefcount}
849,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:641(dimensions_info)
850,       25,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:423(__enter__)
851,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:2194(_can_hold_na)
852,       23,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.item_from_zerodim}
853,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:277(is_fsspec_url)
854,        8,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.is_frozen}
855,        1,   0.000,   0.000,   0.000,   0.000,{method 'writerow' of '_csv.writer' objects}
856,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:590(_find_data_type)
857,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:60(TFLiteConverterMetrics)
858,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:316(step)
859,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1961(_shape_dispatcher)
860,       21,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/missing.py:971(clean_reindex_fill_method)
861,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3014(unique)
862,       10,   0.000,   0.000,   0.000,   0.000,{method 'cleanup' of 'ImagingDecoder' objects}
863,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:356(_escape)
864,       11,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:250(match)
865,       16,   0.000,   0.000,   0.000,   0.000,{built-in method _thread.get_ident}
866,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:225(__init__)
867,       16,   0.000,   0.000,   0.000,   0.000,{method '__exit__' of '_thread.lock' objects}
868,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:122(_coerce_args)
869,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:689(_initialize_columns)
870,       30,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
871,        9,   0.000,   0.000,   0.000,   0.000,{method 'item' of 'numpy.ndarray' objects}
872,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:4520(_is_view)
873,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:623(should_show_dimensions)
874,        6,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:920(<genexpr>)
875,        7,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:173(append)
876,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:254(<lambda>)
877,       10,   0.000,   0.000,   0.000,   0.000,{built-in method sys.intern}
878,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:19(StringFormatter)
879,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:769(_is_screen_narrow)
880,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1179(get_buffer)
881,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:409(get_loc)
882,       10,   0.000,   0.000,   0.000,   0.000,{method 'keys' of 'dict' objects}
883,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:762(_argpartition_dispatcher)
884,       12,   0.000,   0.000,   0.000,   0.000,{method 'find' of 'bytearray' objects}
885,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1107(<lambda>)
886,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/types.py:176(__get__)
887,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:865(parent)
