,ncalls,tottime,percall_tot,cumtime,percall_cum,filename:lineno(function)
886,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:19(StringFormatter)
887,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1961(_shape_dispatcher)
888,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:262(__subclasshook__)
889,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.maybe_indices_to_slice}
890,       12,   0.000,   0.000,   0.000,   0.000,{method 'find' of 'bytearray' objects}
891,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/types.py:176(__get__)
892,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:423(__getattr__)
893,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:254(<lambda>)
894,        3,   0.000,   0.000,   0.000,   0.000,{method 'extend' of 'list' objects}
895,       10,   0.000,   0.000,   0.000,   0.000,{built-in method sys.intern}
896,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:691(_constructor)
897,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:623(should_show_dimensions)
898,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/base.py:510(find)
899,        5,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:783(__hash__)
900,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:765(_is_in_terminal)
901,        5,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:112(__init__)
902,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:6182(<genexpr>)
903,       10,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageFile.py:88(_tilesort)
904,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1750(_get_names)
905,       17,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:71(_relax_case)
906,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:82(__init__)
907,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:747(<listcomp>)
908,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/contextlib.py:139(__exit__)
909,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:200(nlevels)
910,        5,   0.000,   0.000,   0.000,   0.000,{method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
911,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:663(_get_registered_option)
912,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/function_base.py:4995(_delete_dispatcher)
913,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/typing.py:306(inner)
914,        6,   0.000,   0.000,   0.000,   0.000,{method 'encode' of 'str' objects}
915,        8,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:281(start)
916,       12,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:196(<genexpr>)
917,        6,   0.000,   0.000,   0.000,   0.000,{built-in method _imp._fix_co_filename}
918,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/_config/config.py:897(is_nonnegative_int)
919,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/PIL/ImageMode.py:24(__init__)
920,        2,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.is_builtin}
921,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:239(splitroot)
922,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:83(_insert_dot_separator_horizontal)
923,        1,   0.000,   0.000,   0.000,   0.000,{method 'nonzero' of 'numpy.ndarray' objects}
924,        2,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.locals}
925,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:137(_get_index_label_flat)
926,        3,   0.000,   0.000,   0.000,   0.000,{built-in method fromkeys}
927,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:969(size)
928,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:608(_format_parsed_parts)
929,        9,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.is_int_or_none}
930,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:678(__new__)
931,        1,   0.000,   0.000,   0.000,   0.000,{method 'fill' of 'numpy.ndarray' objects}
932,        9,   0.000,   0.000,   0.000,   0.000,{method 'get' of 'mappingproxy' objects}
933,        2,   0.000,   0.000,   0.000,   0.000,{pandas._libs.internals.get_blkno_placements}
934,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:485(_get_literal_prefix)
935,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:1107(_maybe_memory_map)
936,        9,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:6611(_maybe_cast_indexer)
937,        2,   0.000,   0.000,   0.000,   0.000,{method '_update_from_sliced' of 'pandas._libs.index.IndexEngine' objects}
938,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:445(is_view)
939,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5452(<setcomp>)
940,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:173(SignatureRunner)
941,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:171(not_none)
942,        9,   0.000,   0.000,   0.000,   0.000,{method 'lower' of 'str' objects}
943,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _sre.compile}
944,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:105(is_file_like)
945,        1,   0.000,   0.000,   0.000,   0.000,<string>:2(__init__)
946,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:299(stop)
947,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1179(<lambda>)
948,        7,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/abc.py:7(abstractmethod)
949,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:651(_extended_gcd)
950,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:516(_get_charset_prefix)
951,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:928(fix_flags)
952,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/codecs.py:186(__init__)
953,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:44(Delegate)
954,        5,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1003(shape)
955,        7,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:412(has_location)
956,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:1023(__init__)
957,        8,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1500(<genexpr>)
958,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:36(_tf_export)
959,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:3190(_validate_sort_keyword)
960,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5461(<listcomp>)
961,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:619(isstring)
962,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _codecs.lookup}
963,       14,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:402(inferred_type)
964,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:170(_initialize_chunksize)
965,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/generic.py:6177(<genexpr>)
966,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:230(is_single_block)
967,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexing.py:2665(need_slice)
968,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:381(__subclasshook__)
969,        7,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.ord}
970,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:99(na_rep)
971,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:22(__init__)
972,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:959(<dictcomp>)
973,        2,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.internals.slice_len}
974,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1065(get_filename)
975,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:111(header)
976,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:76(__init__)
977,        6,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:874(create_module)
978,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:689(_get_result_dim)
979,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:198(<dictcomp>)
980,        3,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.id}
981,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap>:968(_sanity_check)
982,        7,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:381(is_unique)
983,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:969(InterpreterWithCustomOps)
984,        4,   0.000,   0.000,   0.000,   0.000,{method 'items' of 'mappingproxy' objects}
985,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:169(__setitem__)
986,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/pathlib.py:600(_from_parsed_parts)
987,        4,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1953(nlevels)
988,        1,   0.000,   0.000,   0.000,   0.000,{pandas._libs.lib.dtypes_all_equal}
989,        2,   0.000,   0.000,   0.000,   0.000,{method 'lstrip' of 'str' objects}
990,        2,   0.000,   0.000,   0.000,   0.000,{built-in method pandas._libs.writers.word_len}
991,        4,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:796(name)
992,        1,   0.000,   0.000,   0.000,   0.000,{method 'find' of 'str' objects}
993,        3,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/_collections_abc.py:315(__subclasshook__)
994,        1,   0.000,   0.000,   0.000,   0.000,{method 'index' of 'range' objects}
995,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/dtypes/concat.py:73(<listcomp>)
996,        1,   0.000,   0.000,   0.000,   0.000,<string>:1(<lambda>)
997,        1,   0.000,   0.000,   0.000,   0.000,{method 'getvalue' of '_io.StringIO' objects}
998,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/enum.py:451(__members__)
999,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3/dist-packages/six.py:194(find_spec)
1000,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:107(decimal)
1001,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_parse.py:82(groups)
1002,        3,   0.000,   0.000,   0.000,   0.000,{method 'add' of 'set' objects}
1003,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:697(_initialize_colspace)
1004,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _imp.exec_dynamic}
1005,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:103(float_format)
1006,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:335(<dictcomp>)
1007,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/reshape/concat.py:766(_maybe_check_integrity)
1008,        1,   0.000,   0.000,   0.000,   0.000,{method 'write' of '_io.StringIO' objects}
1009,        1,   0.000,   0.000,   0.000,   0.000,<frozen importlib._bootstrap_external>:1163(__init__)
1010,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:63(_need_to_wrap_around)
1011,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/common.py:175(<genexpr>)
1012,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/sre_compile.py:477(_get_iscased)
1013,        1,   0.000,   0.000,   0.000,   0.000,{method 'disable' of '_lsprof.Profiler' objects}
1014,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:670(_initialize_formatters)
1015,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/string.py:79(_adjusted_tr_col_num)
1016,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:115(index)
1017,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _codecs.lookup_error}
1018,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/__init__.py:1(<module>)
1019,        1,   0.000,   0.000,   0.000,   0.000,{method 'setdefault' of 'dict' objects}
1020,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:7669(_maybe_try_sort)
1021,        1,   0.000,   0.000,   0.000,   0.000,{built-in method _stat.S_ISDIR}
1022,        3,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:38(<lambda>)
1023,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/format.py:772(_is_screen_short)
1024,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/formats/csvs.py:141(_initialize_quotechar)
1025,        1,   0.000,   0.000,   0.000,   0.000,{method 'strip' of 'str' objects}
1026,        2,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/_distutils_hack/__init__.py:96(<lambda>)
1027,        2,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:111(_noop)
1028,        1,   0.000,   0.000,   0.000,   0.000,/usr/lib/python3.10/urllib/parse.py:426(_checknetloc)
1029,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:452(_should_fallback_to_positional)
1030,        2,   0.000,   0.000,   0.000,   0.000,{built-in method builtins.abs}
1031,        2,   0.000,   0.000,   0.000,   0.000,{method 'reverse' of 'list' objects}
1032,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:33(__init__)
1033,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/core/indexes/range.py:228(_constructor)
1034,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:784(_setdiff1d_dispatcher)
1035,        1,   0.000,   0.000,   0.000,   0.000,{method 'mro' of 'type' objects}
1036,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:458(<listcomp>)
1037,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/pandas/io/common.py:138(__enter__)
1038,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/numpy/lib/arraysetops.py:519(_in1d_dispatcher)
1039,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/interpreter.py:461(<listcomp>)
1040,        1,   0.000,   0.000,   0.000,   0.000,{function FrozenList.__getitem__ at 0xffff98f55ea0}
1041,        1,   0.000,   0.000,   0.000,   0.000,/home/pi/.local/lib/python3.10/site-packages/tflite_runtime/metrics_portable.py:41(increase_counter_interpreter_creation)
1042,"
",,,,,
1043,"
",,,,,
